GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500803,224,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-222,136,1,0,20160218,CLE,CHI
Shot Chart Detail,0021500803,236,2747,JR Smith,1610612739,Cleveland Cavaliers,2,1,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,70,1,0,20160218,CLE,CHI
Shot Chart Detail,0021500803,263,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,209,134,1,1,20160218,CLE,CHI
Shot Chart Detail,0021500803,300,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-183,213,1,0,20160218,CLE,CHI
Shot Chart Detail,0021500803,349,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,8,1,0,20160218,CLE,CHI
Shot Chart Detail,0021500824,32,2747,JR Smith,1610612739,Cleveland Cavaliers,1,7,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-155,210,1,1,20160221,OKC,CLE
Shot Chart Detail,0021500824,41,2747,JR Smith,1610612739,Cleveland Cavaliers,1,6,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,164,1,1,20160221,OKC,CLE
Shot Chart Detail,0021500824,69,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-5,1,0,20160221,OKC,CLE
Shot Chart Detail,0021500824,116,2747,JR Smith,1610612739,Cleveland Cavaliers,2,11,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,2,1,0,20160221,OKC,CLE
Shot Chart Detail,0021500824,156,2747,JR Smith,1610612739,Cleveland Cavaliers,2,8,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-143,200,1,1,20160221,OKC,CLE
Shot Chart Detail,0021500824,261,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,2,1,0,20160221,OKC,CLE
Shot Chart Detail,0021500824,334,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,43,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-145,203,1,1,20160221,OKC,CLE
Shot Chart Detail,0021500824,343,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,159,1,0,20160221,OKC,CLE
Shot Chart Detail,0021500824,347,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-102,223,1,1,20160221,OKC,CLE
Shot Chart Detail,0021500824,459,2747,JR Smith,1610612739,Cleveland Cavaliers,4,6,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,150,-1,1,0,20160221,OKC,CLE
Shot Chart Detail,0021500824,478,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,43,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,166,41,1,0,20160221,OKC,CLE
Shot Chart Detail,0021500824,494,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,150,195,1,0,20160221,OKC,CLE
Shot Chart Detail,0021500833,42,2747,JR Smith,1610612739,Cleveland Cavaliers,1,6,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,71,154,1,1,20160222,CLE,DET
Shot Chart Detail,0021500833,216,2747,JR Smith,1610612739,Cleveland Cavaliers,2,1,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-189,190,1,0,20160222,CLE,DET
Shot Chart Detail,0021500833,220,2747,JR Smith,1610612739,Cleveland Cavaliers,2,0,41,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,0,1,1,20160222,CLE,DET
Shot Chart Detail,0021500833,313,2747,JR Smith,1610612739,Cleveland Cavaliers,3,2,22,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-235,75,1,1,20160222,CLE,DET
Shot Chart Detail,0021500833,331,2747,JR Smith,1610612739,Cleveland Cavaliers,3,1,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-27,51,1,0,20160222,CLE,DET
Shot Chart Detail,0021500833,353,2747,JR Smith,1610612739,Cleveland Cavaliers,4,10,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,3,1,0,20160222,CLE,DET
Shot Chart Detail,0021500833,479,2747,JR Smith,1610612739,Cleveland Cavaliers,4,0,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-11,247,1,0,20160222,CLE,DET
Shot Chart Detail,0021500845,46,2747,JR Smith,1610612739,Cleveland Cavaliers,1,6,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-169,175,1,1,20160224,CLE,CHA
Shot Chart Detail,0021500845,86,2747,JR Smith,1610612739,Cleveland Cavaliers,1,2,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,148,90,1,0,20160224,CLE,CHA
Shot Chart Detail,0021500845,97,2747,JR Smith,1610612739,Cleveland Cavaliers,1,2,9,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-68,41,1,0,20160224,CLE,CHA
Shot Chart Detail,0021500845,181,2747,JR Smith,1610612739,Cleveland Cavaliers,2,7,25,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,92,106,1,1,20160224,CLE,CHA
Shot Chart Detail,0021500845,197,2747,JR Smith,1610612739,Cleveland Cavaliers,2,6,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-240,101,1,1,20160224,CLE,CHA
Shot Chart Detail,0021500845,213,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-155,13,1,1,20160224,CLE,CHA
Shot Chart Detail,0021500845,215,2747,JR Smith,1610612739,Cleveland Cavaliers,2,4,29,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,173,-1,1,1,20160224,CLE,CHA
Shot Chart Detail,0021500845,294,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,210,1,0,20160224,CLE,CHA
Shot Chart Detail,0021500845,297,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,-5,1,0,20160224,CLE,CHA
Shot Chart Detail,0021500845,336,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,36,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,26,1,0,20160224,CLE,CHA
Shot Chart Detail,0021500845,357,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,26,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,7,1,1,20160224,CLE,CHA
Shot Chart Detail,0021500864,38,2747,JR Smith,1610612739,Cleveland Cavaliers,1,7,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-47,257,1,0,20160226,TOR,CLE
Shot Chart Detail,0021500864,212,2747,JR Smith,1610612739,Cleveland Cavaliers,2,1,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,30,254,1,1,20160226,TOR,CLE
Shot Chart Detail,0021500864,227,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,48,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-45,183,1,1,20160226,TOR,CLE
Shot Chart Detail,0021500864,285,2747,JR Smith,1610612739,Cleveland Cavaliers,3,7,37,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-5,1,0,20160226,TOR,CLE
Shot Chart Detail,0021500864,321,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,-5,1,1,20160226,TOR,CLE
Shot Chart Detail,0021500864,424,2747,JR Smith,1610612739,Cleveland Cavaliers,4,8,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,204,149,1,1,20160226,TOR,CLE
Shot Chart Detail,0021500864,446,2747,JR Smith,1610612739,Cleveland Cavaliers,4,7,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-138,228,1,1,20160226,TOR,CLE
Shot Chart Detail,0021500864,520,2747,JR Smith,1610612739,Cleveland Cavaliers,4,0,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-132,232,1,0,20160226,TOR,CLE
Shot Chart Detail,0021500877,9,2747,JR Smith,1610612739,Cleveland Cavaliers,1,10,55,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,23,1,0,20160228,WAS,CLE
Shot Chart Detail,0021500877,43,2747,JR Smith,1610612739,Cleveland Cavaliers,1,7,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,173,7,1,0,20160228,WAS,CLE
Shot Chart Detail,0021500877,196,2747,JR Smith,1610612739,Cleveland Cavaliers,2,6,54,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-189,56,1,1,20160228,WAS,CLE
Shot Chart Detail,0021500877,199,2747,JR Smith,1610612739,Cleveland Cavaliers,2,6,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,163,105,1,0,20160228,WAS,CLE
Shot Chart Detail,0021500877,250,2747,JR Smith,1610612739,Cleveland Cavaliers,2,3,10,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,-6,1,1,20160228,WAS,CLE
Shot Chart Detail,0021500877,254,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,32,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,135,169,1,1,20160228,WAS,CLE
Shot Chart Detail,0021500877,299,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,42,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,212,36,1,1,20160228,WAS,CLE
Shot Chart Detail,0021500877,310,2747,JR Smith,1610612739,Cleveland Cavaliers,3,7,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,38,1,0,20160228,WAS,CLE
Shot Chart Detail,0021500884,7,2747,JR Smith,1610612739,Cleveland Cavaliers,1,11,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-176,193,1,0,20160229,CLE,IND
Shot Chart Detail,0021500884,12,2747,JR Smith,1610612739,Cleveland Cavaliers,1,10,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,188,1,0,20160229,CLE,IND
Shot Chart Detail,0021500884,38,2747,JR Smith,1610612739,Cleveland Cavaliers,1,7,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,141,232,1,0,20160229,CLE,IND
Shot Chart Detail,0021500884,164,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-133,213,1,1,20160229,CLE,IND
Shot Chart Detail,0021500884,257,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-214,144,1,0,20160229,CLE,IND
Shot Chart Detail,0021500884,260,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-14,252,1,0,20160229,CLE,IND
Shot Chart Detail,0021500884,270,2747,JR Smith,1610612739,Cleveland Cavaliers,3,7,54,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-199,75,1,0,20160229,CLE,IND
Shot Chart Detail,0021500884,332,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-109,154,1,1,20160229,CLE,IND
Shot Chart Detail,0021500884,340,2747,JR Smith,1610612739,Cleveland Cavaliers,3,2,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,89,229,1,1,20160229,CLE,IND
Shot Chart Detail,0021500884,349,2747,JR Smith,1610612739,Cleveland Cavaliers,3,0,35,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,3,1,0,20160229,CLE,IND
Shot Chart Detail,0021500884,359,2747,JR Smith,1610612739,Cleveland Cavaliers,3,0,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,79,3,1,0,20160229,CLE,IND
Shot Chart Detail,0021500884,426,2747,JR Smith,1610612739,Cleveland Cavaliers,4,6,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,188,1,1,20160229,CLE,IND
Shot Chart Detail,0021500884,443,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-1,1,0,20160229,CLE,IND
Shot Chart Detail,0021500884,468,2747,JR Smith,1610612739,Cleveland Cavaliers,4,3,1,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-5,1,0,20160229,CLE,IND
Shot Chart Detail,0021500917,10,2747,JR Smith,1610612739,Cleveland Cavaliers,1,10,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-125,223,1,0,20160304,CLE,WAS
Shot Chart Detail,0021500917,58,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,107,218,1,1,20160304,CLE,WAS
Shot Chart Detail,0021500917,93,2747,JR Smith,1610612739,Cleveland Cavaliers,1,2,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,193,1,0,20160304,CLE,WAS
Shot Chart Detail,0021500917,190,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,114,116,1,1,20160304,CLE,WAS
Shot Chart Detail,0021500917,343,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,110,1,1,20160304,CLE,WAS
Shot Chart Detail,0021500922,4,2747,JR Smith,1610612739,Cleveland Cavaliers,1,10,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,197,134,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,16,2747,JR Smith,1610612739,Cleveland Cavaliers,1,8,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,169,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,56,2747,JR Smith,1610612739,Cleveland Cavaliers,1,6,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-156,210,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,71,2747,JR Smith,1610612739,Cleveland Cavaliers,1,4,16,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,76,-6,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,92,2747,JR Smith,1610612739,Cleveland Cavaliers,1,1,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,99,228,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,102,2747,JR Smith,1610612739,Cleveland Cavaliers,1,0,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,223,1,1,20160305,CLE,BOS
Shot Chart Detail,0021500922,106,2747,JR Smith,1610612739,Cleveland Cavaliers,1,0,0,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,4,92,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,212,2747,JR Smith,1610612739,Cleveland Cavaliers,2,3,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,28,1,1,20160305,CLE,BOS
Shot Chart Detail,0021500922,286,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-5,1,1,20160305,CLE,BOS
Shot Chart Detail,0021500922,326,2747,JR Smith,1610612739,Cleveland Cavaliers,3,7,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-189,228,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,373,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,13,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,507,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,92,228,1,1,20160305,CLE,BOS
Shot Chart Detail,0021500922,510,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,198,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,560,2747,JR Smith,1610612739,Cleveland Cavaliers,4,2,27,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,101,26,1,0,20160305,CLE,BOS
Shot Chart Detail,0021500922,568,2747,JR Smith,1610612739,Cleveland Cavaliers,4,2,3,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,3,1,1,20160305,CLE,BOS
Shot Chart Detail,0021500938,7,2747,JR Smith,1610612739,Cleveland Cavaliers,1,11,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-241,95,1,0,20160307,CLE,MEM
Shot Chart Detail,0021500938,69,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-210,8,1,0,20160307,CLE,MEM
Shot Chart Detail,0021500938,95,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,161,7,1,0,20160307,CLE,MEM
Shot Chart Detail,0021500938,188,2747,JR Smith,1610612739,Cleveland Cavaliers,2,7,4,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-6,1,0,20160307,CLE,MEM
Shot Chart Detail,0021500938,276,2747,JR Smith,1610612739,Cleveland Cavaliers,2,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-241,111,1,0,20160307,CLE,MEM
Shot Chart Detail,0021500938,278,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-225,134,1,0,20160307,CLE,MEM
Shot Chart Detail,0021500938,315,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-156,193,1,1,20160307,CLE,MEM
Shot Chart Detail,0021500938,338,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,205,1,0,20160307,CLE,MEM
Shot Chart Detail,0021500938,380,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-11,1,1,20160307,CLE,MEM
Shot Chart Detail,0021500938,393,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,41,1,0,20160307,CLE,MEM
Shot Chart Detail,0021500938,591,2747,JR Smith,1610612739,Cleveland Cavaliers,4,0,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,218,1,0,20160307,CLE,MEM
Shot Chart Detail,0021500957,2,2747,JR Smith,1610612739,Cleveland Cavaliers,1,11,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-194,156,1,0,20160309,SAC,CLE
Shot Chart Detail,0021500957,129,2747,JR Smith,1610612739,Cleveland Cavaliers,2,11,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-114,223,1,0,20160309,SAC,CLE
Shot Chart Detail,0021500957,171,2747,JR Smith,1610612739,Cleveland Cavaliers,2,7,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,26,1,0,20160309,SAC,CLE
Shot Chart Detail,0021500957,186,2747,JR Smith,1610612739,Cleveland Cavaliers,2,6,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,200,1,0,20160309,SAC,CLE
Shot Chart Detail,0021500957,190,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,58,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,11,1,1,20160309,SAC,CLE
Shot Chart Detail,0021500957,208,2747,JR Smith,1610612739,Cleveland Cavaliers,2,4,23,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,101,11,1,1,20160309,SAC,CLE
Shot Chart Detail,0021500957,281,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,139,1,1,20160309,SAC,CLE
Shot Chart Detail,0021500957,291,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-232,100,1,1,20160309,SAC,CLE
Shot Chart Detail,0021500957,310,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,19,244,1,0,20160309,SAC,CLE
Shot Chart Detail,0021500957,522,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,33,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,21,1,0,20160309,SAC,CLE
Shot Chart Detail,0021500957,524,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,30,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-17,57,1,1,20160309,SAC,CLE
Shot Chart Detail,0021500957,550,2747,JR Smith,1610612739,Cleveland Cavaliers,4,3,43,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,7,1,0,20160309,SAC,CLE
Shot Chart Detail,0021500957,582,2747,JR Smith,1610612739,Cleveland Cavaliers,4,1,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-35,242,1,1,20160309,SAC,CLE
Shot Chart Detail,0021500962,33,2747,JR Smith,1610612739,Cleveland Cavaliers,1,7,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-215,121,1,0,20160310,LAL,CLE
Shot Chart Detail,0021500962,42,2747,JR Smith,1610612739,Cleveland Cavaliers,1,6,17,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,143,144,1,0,20160310,LAL,CLE
Shot Chart Detail,0021500962,59,2747,JR Smith,1610612739,Cleveland Cavaliers,1,4,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,13,1,1,20160310,LAL,CLE
Shot Chart Detail,0021500962,164,2747,JR Smith,1610612739,Cleveland Cavaliers,2,7,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,195,139,1,0,20160310,LAL,CLE
Shot Chart Detail,0021500962,180,2747,JR Smith,1610612739,Cleveland Cavaliers,2,7,0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,27,190,1,1,20160310,LAL,CLE
Shot Chart Detail,0021500962,214,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,188,1,1,20160310,LAL,CLE
